project_id	donor_id	file_id	bundle_id	object_id	filename	SM	LB	PL	PM	PU	AS	PI	CN	DT
PRAD-FR	DO229064	FI802837	13a5a7f1-6eea-567f-ac4b-9f1a879d3488	EGAR00001502656	b4b87425d164fa7a399e5ff5e89a9e17.ls183_D1132ACXX_8_16.ua.bam	NONE								
PRAD-FR	DO229070	FI802844	a71bdaec-d0ea-541e-8a8c-df54d7fcb0d8	EGAR00001503014	317e9ee30b30abd4fe0510705f898095.ls759_D1YTDACXX_1_21.ua.bam	NONE								
PRAD-FR	DO229076	FI802817	1cf463b4-2db8-58ea-ae0f-abbea9aae97f	EGAR00001503416	777145e5360e8707271a17c7d0255d23.ls84_D1117ACXX_7_5.ua.bam	NONE								
PRAD-FR	DO229083	FI802796	523d3555-7656-56a0-982f-9078c1b13dc9	EGAR00001503594	020e35efdbe79061718e907c8c44d73f.ls1532_C2M0CACXX_1_7nf.ua.bam	NONE								
PRAD-FR	DO229117	FI802753	b2e407a8-2ec8-52f8-862d-4ab6c47ece4b	EGAR00001503830	54407aad07d78067c35c182efebbaa89.ls1738_C2NCBACXX_8_5nf.ua.bam	NONE								
PRAD-FR	DO229075	FI802758	61814d6e-0fcc-5135-8b94-61d217ee2517	EGAR00001503341	9aab3b0b1fbfc3eadbff956779c6b882.ls280_C19K3ACXX_2_16nf.ua.bam	NONE								
PRAD-FR	DO229065	FI802786	ab1fc20c-55bd-56cc-a829-4fb6db86d9d8	EGAR00001502788	3dce8e900c482f0292ba779bf8ca49c6.ls284_C19N2ACXX_1_10nf.ua.bam	NONE								
PRAD-FR	DO229064	FI802780	a304fbff-88cc-5f53-9047-c395de3c1acd	EGAR00001502699	9fc67b5b177d12040ce60b2e10cdde4d.ls2536_C48WNACXX_8_3nf.ua.bam	NONE								
PRAD-FR	DO229074	FI802703	ee245862-08c5-5bdf-9ed4-f50f25b6cf73	EGAR00001503300	1454f234eeb446133131ec0e69c890c6.ls345_C1797ACXX_3_5nf.ua.bam	NONE								
PRAD-FR	DO229070	FI802736	adbe8100-659b-5fa6-984f-8406829f4a01	EGAR00001503073	d1d9cd30ea4ce242481bbc1773c55a3c.ls28_C0TVEACXX_7_6.ua.bam	NONE								
PRAD-FR	DO229076	FI802675	9cd3386e-7a24-501f-a902-8ada0465b5af	EGAR00001503406	e533962431e08196e858e006e4bc2d45.ls159_D1130ACXX_4_4.ua.bam	NONE								
PRAD-FR	DO229070	FI802673	da35e7eb-9813-54ea-8fae-ce6adb81bb2c	EGAR00001503011	9256529c675bf1b3af8379bf969a4e3c.ls696_D1WUUACXX_1_6.ua.bam	NONE								
PRAD-FR	DO229074	FI802664	8cb03747-537d-5f7f-991c-103f9d713f0c	EGAR00001503291	5aa481642cc2638dea0d66c93fed3e5e.ls278_C19K3ACXX_1_14nf.ua.bam	NONE								
PRAD-FR	DO229080	FI802616	1f76d6da-8ad2-5a1d-8264-60cda4a42270	EGAR00001503518	924b68fde8f6418a0bf9fc193e270b65.ls479_D1UABACXX_6_9nf.ua.bam	NONE								
PRAD-FR	DO229080	FI802615	5eb61e9c-dad8-518d-9aa0-ac53ee0b6028	EGAR00001503532	7130aad22bd8c3c9a7b69d50f38fa14a.ls437_D1UABACXX_6_15nf.ua.bam	NONE								
PRAD-FR	DO229117	FI802579	f3dfd1af-9761-55d1-be92-9e04a14ba74f	EGAR00001503820	3d01fb247df8858c9dca434d1841e39a.ls2460_C4HMCACXX_4_1nf.ua.bam	NONE								
PRAD-FR	DO229072	FI802588	a8250196-81b9-54be-95cb-0d8a68dfb95a	EGAR00001503155	003a1e051b9b9f60354ae7b3633d1894.ls18_C0TRHACXX_7_10.ua.bam	NONE								
PRAD-FR	DO229072	FI802583	0b9a2d26-e2e2-5478-acc1-90537614f068	EGAR00001503193	a9b5784fc604d4c4d92b4f6c700351b0.ls17_C0TRHACXX_7_1.ua.bam	NONE								
PRAD-FR	DO229083	FI802516	d148c2ee-9018-5a32-8b13-ca6f8fd39a1d	EGAR00001503610	2e61aa5f2e53949c79d2a4c60b93c8d3.ls1578_C2M0CACXX_2_10nf.ua.bam	NONE								
PRAD-FR	DO229070	FI802544	eb733f1a-12d4-55c8-9793-d0779c3b9ee2	EGAR00001503061	e64b99c3d397a4dc4071c7ce1cd26a77.ls12_C0TRHACXX_5_6.ua.bam	NONE								
PRAD-FR	DO229065	FI802488	c0798160-5085-5ad9-bfdd-a9555428c587	EGAR00001502790	80cc4f19873982246cc87a9f7e61ef32.ls332_C16NDACXX_8_1nf.ua.bam	NONE								
PRAD-FR	DO229073	FI802427	2b1123a4-0f25-597b-9121-20bfd99fb749	EGAR00001503227	464cabd1c8f6654697c16fd740f1e6d1.ls56_D1112ACXX_8_3.ua.bam	NONE								
PRAD-FR	DO229117	FI802467	c0216b42-a436-5cc8-b209-b4b6a75947d6	EGAR00001503768	6b88f5f3a015c5e783c2869217a3336f.ls2635_C4527ACXX_2_1nf.ua.bam	NONE								
PRAD-FR	DO229073	FI802468	140cec4f-e2f6-55de-93ad-410942bd21c5	EGAR00001503221	b827707f4ea712b55487d713215a8907.ls48_D1112ACXX_6_3.ua.bam	NONE								
PRAD-FR	DO229070	FI802402	ba8d7279-26e5-5080-8fc3-6ac46c9ea78a	EGAR00001503056	b61c49dc5c6158f63cd8190aced6a991.ls202_D1135ACXX_3_21.ua.bam	NONE								
PRAD-FR	DO229113	FI802410	85a43fc5-cdce-5a4a-be10-50c13c0f8ce6	EGAR00001503661	31fb9a81ac4ae7eb496297e600c32801.ls2444_C4HMCACXX_7_10nf.ua.bam	NONE								
PRAD-FR	DO229073	FI802423	55364f24-d003-546f-8ae3-b08aca8811b0	EGAR00001503267	6de986c70fe130c523c6017094fd4b58.ls2575_C48WNACXX_8_5nf.ua.bam	NONE								
PRAD-FR	DO229117	FI802359	cb87961d-10ff-5180-b7b0-141686a71bba	EGAR00001503796	331d16f0006807e695789ed4edac46a6.ls2692_C4A7JACXX_6_1nf.ua.bam	NONE								
PRAD-FR	DO229074	FI802383	d003f14b-7322-557d-8588-e8864212ab60	EGAR00001503292	8d87d1359f4a8c05c523de964bcf88c8.ls281_C19N1ACXX_8_14nf.ua.bam	NONE								
PRAD-FR	DO229066	FI802384	9dbdc2db-a955-5ecd-9961-51583ea317a7	EGAR00001502848	5ff86778932f4bd39e7a3d9b73b6dff6.ls329_C16NDACXX_8_3nf.ua.bam	NONE								
PRAD-FR	DO229081	FI802309	ebccfb09-4cde-5c3f-9362-e9b8efca43db	EGAR00001503561	ee06adfaa1f48f8524087efb1fd2de8b.ls439_D1UABACXX_7_18nf.ua.bam	NONE								
PRAD-FR	DO229066	FI802305	780d47cf-e3ae-545b-b95b-6c57c27a6f61	EGAR00001502866	d0d88fcbe4b572ec8de99468d42c92d9.ls390_D1HMEACXX_3_3nf.ua.bam	NONE								
PRAD-FR	DO229073	FI802318	07c0b684-28dc-549d-a95c-61dc2308fad9	EGAR00001503230	bb2a5871b4daafdaad77b51bade2bd56.ls2706_C491JACXX_4_5nf.ua.bam	NONE								
PRAD-FR	DO229068	FI802324	af5ff611-3796-5b4d-87f6-23a9d9681ead	EGAR00001502950	c1238368973e747b553ce34eb63a2b31.ls702_D1WUUACXX_3_4.ua.bam	NONE								
PRAD-FR	DO229080	FI802325	c8b3df97-c6e8-59ef-b8eb-de272338716e	EGAR00001503529	25b3ce07272ccf06714d9d315816d41d.ls417_C1VAGACXX_6_15nf.ua.bam	NONE								
PRAD-FR	DO229064	FI802334	cc41c805-9daa-530a-a39f-7e2d84bdea10	EGAR00001502709	e213c95a861f5548fe633b4faa887300.ls216_D1135ACXX_6_2.ua.bam	NONE								
PRAD-FR	DO229076	FI802336	3d02e957-8de7-505b-a009-ae7c40ab0851	EGAR00001503408	60a26de9024a2737aa0263286b107a4d.ls83_D1117ACXX_7_4.ua.bam	NONE								
PRAD-FR	DO229117	FI802229	78f9bbb9-8c09-5191-be65-f19e0ab8cda1	EGAR00001503773	948b3f0fc75e99f753c10a109203d735.ls2455_C48W9ACXX_6_11nf.ua.bam	NONE								
PRAD-FR	DO229064	FI802242	07c31472-9e0a-5b31-bb78-e5c9bf4b0193	EGAR00001502708	f85d1bcb53142b3d82830bd2234278a6.ls2559_C44JJACXX_8_3nf.ua.bam	NONE								
PRAD-FR	DO229064	FI802211	01d75023-26cd-5f2d-bcbb-6ee06447af03	EGAR00001502691	6d6875f757aafc6233c61ac6af5edf3e.ls213_D1135ACXX_6_1.ua.bam	NONE								
PRAD-FR	DO229082	FI802107	838f4d72-c2c3-56a4-93df-9c88b88d6fb3	EGAR00001503586	8ed6d7ac47b67889f7baed9e5a7c8a96.ls1602_C2LR4ACXX_5_10nf.ua.bam	NONE								
PRAD-FR	DO229078	FI802109	7005dae8-6777-5e7f-8903-9d1919e74bec	EGAR00001503465	cd312e5efaa9eb2514d294d7b864abab.ls1614_C2NCBACXX_4_9nf.ua.bam	NONE								
PRAD-FR	DO229070	FI802115	181f1c5e-cd72-5f8e-ade5-2793ea2508c8	EGAR00001503027	f518e73f8a0e1a9f89198eb2648a9714.ls760_D1YTDACXX_1_6.ua.bam	NONE								
PRAD-FR	DO229082	FI802146	a62f1dbd-1175-5e83-823f-1731fbd2f75f	EGAR00001503575	b14a2cbbd504a7244a35b13cddde838a.ls1757_C2R3RACXX_6_7nf.ua.bam	NONE								
PRAD-FR	DO229066	FI802091	ec962e5f-8648-5791-b7e2-8594f801155e	EGAR00001502835	637ae5d224f10b1f6be3fa0ce393a1aa.ls679_C22YTACXX_8_4nf.ua.bam	NONE								
PRAD-FR	DO229071	FI802039	bf992ead-0072-5ebb-a551-822048b613a9	EGAR00001503108	98d430a4cb482afc755fbf312c7df96f.ls106_D112KACXX_7_25.ua.bam	NONE								
PRAD-FR	DO229113	FI802061	a16c14c9-c874-5f00-a54e-2c1953bd1ea2	EGAR00001503660	c424321e4dc4a28da4fa4d8447a8f52f.ls2583_C4527ACXX_3_7nf.ua.bam	NONE								
PRAD-FR	DO229081	FI801991	12ba78bc-7215-57ae-8508-860a99c4ef45	EGAR00001503546	44e2928d19821ef26ed17a5abaa5f96b.ls473_D1U8FACXX_7_11nf.ua.bam	NONE								
PRAD-FR	DO229075	FI801955	fd3b2530-8f72-57e6-b24c-fef7bf9f3de8	EGAR00001503351	9d9e0f555a4daca73b75c3edb7fb050a.ls323_D1HMEACXX_8_16nf.ua.bam	NONE								
PRAD-FR	DO229079	FI801961	9c6c530f-125d-5c5c-b65b-3dcc0f08be8e	EGAR00001503483	b919b51bffe62714d85e03217241d145.ls1751_C2R3RACXX_3_4nf.ua.bam	NONE								
PRAD-FR	DO229068	FI801918	fdda1bfb-7fb0-535a-ab0d-93a011e72b52	EGAR00001502963	76169dd9be056800a0f526a31a59713b.ls787_D24KKACXX_6_19.ua.bam	NONE								
PRAD-FR	DO229074	FI801862	84f2bba0-8195-5bff-9458-651a33721c7c	EGAR00001503313	ce97d7a8c19080c654fe8865c3428f77.ls346_C1797ACXX_3_6nf.ua.bam	NONE								
PRAD-FR	DO229064	FI801887	f77f3ab8-9663-57d1-a164-b4e9f13c6e88	EGAR00001502687	d631655ebad6e8a4e70ff7468e515657.ls2489_C48L0ACXX_1_3nf.ua.bam	NONE								
PRAD-FR	DO229073	FI801892	8b7e3ae7-8526-518a-a7c6-46c5e779a7b2	EGAR00001503200	67463bde0e08e46fda68248e2b9a1779.ls51_D1112ACXX_7_2.ua.bam	NONE								
PRAD-FR	DO229112	FI801820	f18765d1-0014-5066-9f73-fa8c52ec449e	EGAR00001503645	3e9ef4ac321e767d51e93eba4fc3b2e9.ls464_C1VAGACXX_8_14nf.ua.bam	NONE								
PRAD-FR	DO229066	FI801835	6c572cae-a468-570f-a586-c4f414c018ab	EGAR00001502844	be5974036fa139fed461783607830f9c.ls740_D1YKDACXX_4_4nf.ua.bam	NONE								
PRAD-FR	DO229071	FI801801	e8e1f402-cc45-5ee7-9d9e-30311e837969	EGAR00001503080	b8c7a7142ee32d1bb7f6992fe44fad68.ls90_D112KACXX_3_25.ua.bam	NONE								
PRAD-FR	DO229065	FI801807	5e5e56e7-cd73-5469-8ae9-337ca883fe05	EGAR00001502806	eb4ad022f855f565847a413013650f79.ls652_C22YTACXX_2_10nf.ua.bam	NONE								
PRAD-FR	DO229066	FI801785	fdcfb320-a6f7-50e6-9169-faf298e67702	EGAR00001502816	5ef735cf3a01cc31892c90bdd1500f0c.ls731_D1YKDACXX_2_12nf.ua.bam	NONE								
PRAD-FR	DO229065	FI801782	7235fd8b-0344-56bd-ba07-fe3fd4aeeaf3	EGAR00001502802	7d7b31493bfbf8dfe36e909db77e016e.ls361_C19N2ACXX_2_1nf.ua.bam	NONE								
PRAD-FR	DO229073	FI801749	7083075a-4c28-5052-831e-ed544340aff9	EGAR00001503240	020bf1a5dee32febe2d57aeab328b93c.ls2621_C4HMCACXX_7_2nf.ua.bam	NONE								
PRAD-FR	DO229072	FI801769	d86f1dd5-2a6c-54b9-b72e-0faf00a5abf7	EGAR00001503163	4283ed38fafc5213d996b9b2dde606b0.ls2463_C48UKACXX_8_4nf.ua.bam	NONE								
PRAD-FR	DO229076	FI801668	127e2012-2b81-5190-887b-9e6ba8bf4fb2	EGAR00001503399	6120b3597153bca4ccee2e8b67639d86.ls186_D1134ACXX_3_14.ua.bam	NONE								
PRAD-FR	DO229114	FI801684	3bb88975-acf9-5993-a2ea-d4e0349c66a0	EGAR00001503745	789897f7bd55461611126962b9bc719e.ls1719_C2LR4ACXX_6_1nf.ua.bam	NONE								
PRAD-FR	DO229119	FI801688	5438680b-a8d0-5102-a8c0-9736d914ca9a	EGAR00001503865	060975882f42480d993956c7396f9adc.ls1561_C2K6EACXX_3_19nf.ua.bam	NONE								
PRAD-FR	DO229073	FI803037	6f4dcda9-a223-552e-9c4a-df2b077d7ab9	EGAR00001503256	5ba4381331d9326517ff300ec181842b.ls2560_C48J5ACXX_5_5nf.ua.bam	NONE								
PRAD-FR	DO229074	FI802867	ea678038-8351-5282-a117-9ebe491be206	EGAR00001503297	20fe6d50a64b0eebbe4e68096d7b1421.ls319_D1HMEACXX_6_14nf.ua.bam	NONE								
PRAD-FR	DO229074	FI802834	678821aa-3cca-5d4d-92fa-a75eba9de324	EGAR00001503316	5e311dccfd965f2393b1efe452a0178c.ls282_C19N1ACXX_8_13nf.ua.bam	NONE								
PRAD-FR	DO229072	FI802841	07147d58-6e37-5c4a-881e-3d6004cadc13	EGAR00001503113	451d097c414a7c03672d4bb8359193da.ls2527_C44JJACXX_8_4nf.ua.bam	NONE								
PRAD-FR	DO229064	FI802852	32b3f11a-e70d-57f2-82a2-d675866e01d8	EGAR00001502723	732057424d8f3363b5041f5a718c1744.ls2_C0TRHACXX_3_15.ua.bam	NONE								
PRAD-FR	DO229070	FI802863	b1494a38-1c1f-56df-bf42-163926839cf3	EGAR00001503015	96e9bcc2dda7f470f8165569d1a0b11d.ls704_D1WUUACXX_3_6.ua.bam	NONE								
PRAD-FR	DO229073	FI802815	93d97d2c-1ba3-5443-a8d7-095c638bd27e	EGAR00001503199	da4627e9c010a0fca55a3e698e3d9ba0.ls2442_C491JACXX_6_2nf.ua.bam	NONE								
PRAD-FR	DO229071	FI802790	20636ff5-678c-50f1-afe5-28ba912f73df	EGAR00001503088	cce6668d98eb1fbe45226789b56487f8.ls91_D112KACXX_3_7.ua.bam	NONE								
PRAD-FR	DO229073	FI802769	38b68505-2cea-5705-9d58-cefa83516928	EGAR00001503205	8dd1890fa26464a77efc913886bd7b1a.ls2485_C4UNFACXX_8_2nf.ua.bam	NONE								
PRAD-FR	DO229082	FI802739	2c5ee9f3-9976-56d9-8598-7f4b78bb5874	EGAR00001503566	688e9a123c3f21ef76cf5da635a7fbca.ls1603_C2LR4ACXX_5_3nf.ua.bam	NONE								
PRAD-FR	DO229117	FI802679	8af26d7d-90ad-5ebd-acbc-f211383bbd4b	EGAR00001503814	11fdc2901823ba98f872abcc9625f084.ls2447_C48W9ACXX_5_1nf.ua.bam	NONE								
PRAD-FR	DO229082	FI802689	16a1b44b-a8aa-5e53-af55-a8a67e69cdb6	EGAR00001503568	6d7216310f68d4290dbc2c9d5beef756.ls1643_C2R3RACXX_6_3nf.ua.bam	NONE								
PRAD-FR	DO229066	FI802633	49ca7bfe-73b7-5dfa-859d-7c20de43eb88	EGAR00001502883	7e4dfbc22e8558651c2388c32eb175c8.ls685_C23F3ACXX_3_12nf.ua.bam	NONE								
PRAD-FR	DO229070	FI802655	137342b8-ab67-55dc-8880-85dbca290fdb	EGAR00001503043	1d7f3f15c42a06e9818ecc95ef65db43.ls11_C0TRHACXX_5_5.ua.bam	NONE								
PRAD-FR	DO229117	FI802665	0ddac5cd-85a2-567c-a36f-33746016de8c	EGAR00001503846	997564372ca3f3aeb4e62dcac557433c.ls1606_C2LR4ACXX_7_6nf.ua.bam	NONE								
PRAD-FR	DO229069	FI802618	5fdffb2c-6e65-52da-8b72-f12a3d9200ac	EGAR00001502995	92142766f02950e80d9f0a0771e5611b.ls1627_C2NYVACXX_6_27nf.ua.bam	NONE								
PRAD-FR	DO229117	FI802593	96bfe363-743a-50be-8aba-4a7379648f93	EGAR00001503804	dff55a05bb6f366868706078cc1ce36e.ls2543_C4HMCACXX_6_11nf.ua.bam	NONE								
PRAD-FR	DO229068	FI802563	f9e8188a-7d21-54fb-afe1-747f36fe2e9b	EGAR00001502947	7e9f8790acaa3753190384470d26343a.ls717_D1WUUACXX_7_19.ua.bam	NONE								
PRAD-FR	DO229072	FI802589	7526df93-0225-5952-9b0d-34e7e6f06e61	EGAR00001503189	09a315b1f7fb9fc6daeaf9cee8dff312.ls72_D1117ACXX_4_9.ua.bam	NONE								
PRAD-FR	DO229064	FI802504	21179998-653c-5401-9a58-516ad3172444	EGAR00001502689	47e9679e64bcd032644a2f080e49e874.ls2660_C48J5ACXX_6_8nf.ua.bam	NONE								
PRAD-FR	DO229076	FI802534	0a0ebb84-9832-5a25-b3c4-11b86a2f2a80	EGAR00001503417	2a5cc9542d38cb8eb1346c7b60a3a57d.ls88_D1117ACXX_8_5.ua.bam	NONE								
PRAD-FR	DO229072	FI802477	686f74fa-61f7-5a74-bc01-7b75bc97138b	EGAR00001503152	c04ec038b9b6c82f1c3dd3cb6aaac41e.ls142_D112TACXX_8_10.ua.bam	NONE								
PRAD-FR	DO229068	FI802473	e8d23302-dee9-58e5-b82f-8e883bb70fa0	EGAR00001502962	c1b1d267a146583d73582a77b6962ac3.ls758_D1YTDACXX_1_4.ua.bam	NONE								
PRAD-FR	DO229066	FI802474	c70c7cb6-d5ee-5086-9103-877df1378bcc	EGAR00001502840	87487ed7c51d15c80f0c4824d2e2ecc2.ls732_D1YKDACXX_2_4nf.ua.bam	NONE								
PRAD-FR	DO229077	FI802498	b0195a28-28ed-55b3-9b91-08ec677cd291	EGAR00001503441	3a0821081d765e52506d93d441d8b05a.ls1707_C3CJEACXX_5_5nf.ua.bam	NONE								
PRAD-FR	DO229073	FI802448	e374f12b-33f3-5eff-997e-5d080854cac3	EGAR00001503228	047a64e5c3a5af5006c58edce2dae53a.ls2704_C4HMCACXX_1_5nf.ua.bam	NONE								
PRAD-FR	DO229066	FI802453	5bece82d-797b-5ee3-8669-57affea089c6	EGAR00001502810	8f8d6b8d67f5efcb3b5b46840aa4e804.ls688_C23F3ACXX_4_12nf.ua.bam	NONE								
PRAD-FR	DO229078	FI802408	a1c59c13-4537-50dd-bcf2-25b358941c54	EGAR00001503475	827d4227a0e574ae4d93411db6a2901d.ls1658_C38MRACXX_4_2nf.ua.bam	NONE								
PRAD-FR	DO229117	FI802357	a321ac3b-deed-5cfe-928f-7346e73d3770	EGAR00001503762	8ac5ee38b70ad1bfa27cb6fbafb1d200.ls1622_C2NCBACXX_8_6nf.ua.bam	NONE								
PRAD-FR	DO229067	FI802366	4aba506b-6a27-5c3f-bcda-fde0152bbb37	EGAR00001502892	7127fb1ab782b24a24084568964bf6a6.ls1739_C2NYVACXX_5_1nf.ua.bam	NONE								
PRAD-FR	DO229083	FI802369	056e2ca4-aa92-5805-88d5-08185ff72180	EGAR00001503600	57e241d0d92818defb1791e9d12d0aa0.ls1523_C2LN3ACXX_6_9nf.ua.bam	NONE								
PRAD-FR	DO229113	FI802377	f160eb70-a9a2-5067-a7f0-4306243366da	EGAR00001503662	d8a73ed9d1ee065534d3f5beb80aec47.ls1524_C2LN3ACXX_7_1nf.ua.bam	NONE								
PRAD-FR	DO229068	FI802379	cdd2176f-ac3e-5bb7-ba6f-0a6902c75d64	EGAR00001502951	6ba5f7e7db2af917c3e0b403811563fd.ls757_D1YTDACXX_1_19.ua.bam	NONE								
PRAD-FR	DO229113	FI802373	0cadc379-fa59-528d-8e6a-04e8169f103a	EGAR00001503708	184d5182a7d12416b03de3526c0def30.ls2491_C491JACXX_1_7nf.ua.bam	NONE								
PRAD-FR	DO229081	FI802389	b77952df-ad03-5090-b923-4434ffec7760	EGAR00001503558	6e8ac5f3d6d40a43cd081080a41b91cd.ls419_C1VAGACXX_7_18nf.ua.bam	NONE								
PRAD-FR	DO229112	FI802312	f4aa8c58-3c91-54f3-b8c7-b97b905d7649	EGAR00001503628	f575c14140dbc6f425346aa226e732fc.ls441_D1UABACXX_8_20nf.ua.bam	NONE								
PRAD-FR	DO229112	FI802288	5c731229-efb1-506b-9329-4ed1ca6d1b4b	EGAR00001503648	09bb0d30acabf447f20e5354c4ae2015.ls478_D1UABACXX_5_14nf.ua.bam	NONE								
PRAD-FR	DO229113	FI802291	90a7b692-2eb9-5e0e-b586-31b3c0ca3536	EGAR00001503679	ae47de2fd8af2c4afbaef7a7407b2ea0.ls2502_C4HMCACXX_8_10nf.ua.bam	NONE								
PRAD-FR	DO229066	FI802194	26fb9e1e-ea73-5bff-9a19-233899a4fa99	EGAR00001502830	eacc92cfdc426da9be41a4987c2b7711.ls288_C19N2ACXX_3_11nf.ua.bam	NONE								
PRAD-FR	DO229076	FI802161	7050e09b-2ba4-54d2-8b95-179de99f6f7c	EGAR00001503404	e353f57ab11fe556542ed7a9262b3e2c.ls151_D1130ACXX_2_4.ua.bam	NONE								
PRAD-FR	DO229117	FI802113	8f769a38-a738-55e5-bbe6-ccc09e342a69	EGAR00001503810	892a7be625298dc48874842c1b9920b1.ls2568_C4A7JACXX_8_11nf.ua.bam	NONE								
PRAD-FR	DO229119	FI802000	75c0f5a7-c27b-5c2b-ba99-f05fbb191e34	EGAR00001503877	0eb61a63b2a3f6ad5568d6e406e5ebee.ls1540_C2M0CACXX_5_4nf.ua.bam	NONE								
PRAD-FR	DO229082	FI802010	04d5a628-5a45-5afe-8feb-e0bdc5eb2256	EGAR00001503569	ae6271dbda0f4dc515c36ce9a4194895.ls1662_C38MRACXX_6_3nf.ua.bam	NONE								
PRAD-FR	DO229064	FI801933	01afb529-f3af-5193-b253-38d2baa1fa8b	EGAR00001502717	c131ff2365c1c1fd742157233315aab8.ls2586_C4990ACXX_8_3nf.ua.bam	NONE								
PRAD-FR	DO229078	FI801963	5bb4e132-8f24-5d10-9d7b-3f3d3f4c4231	EGAR00001503458	c3237fb6760ab80eda0cb762e9dab6d9.ls1746_C2NYVACXX_8_8nf.ua.bam	NONE								
PRAD-FR	DO229074	FI801901	6e94ccb8-517d-50d8-a760-b8a3734a3e4b	EGAR00001503317	c298445df29cf81920efb8d44d4794a3.ls357_C19N1ACXX_8_6nf.ua.bam	NONE								
PRAD-FR	DO229065	FI801925	b24686bf-26bc-5774-a618-da9556e8dfc5	EGAR00001502737	3d9d6c3d8fc9adf46a4fc9ba1086891d.ls660_C22YTACXX_4_10nf.ua.bam	NONE								
PRAD-FR	DO229117	FI801897	69555359-1b1e-5503-9047-c66d7e7deb98	EGAR00001503842	e542c15fb67ba223a7f3ca62e569ac3f.ls1813_C3BPNACXX_8_5nf.ua.bam	NONE								
PRAD-FR	DO229077	FI801855	ea5f6792-c204-52ce-bdc5-365028da4517	EGAR00001503438	8e128cd1224645e705e645fd7b32ea45.ls1659_C38MRACXX_5_5nf.ua.bam	NONE								
PRAD-FR	DO229064	FI801873	65e21393-2358-5cb4-8992-7969db16c30a	EGAR00001502649	c1912331e00529194dc135d93a2673a8.ls2517_C4A7JACXX_7_8nf.ua.bam	NONE								
PRAD-FR	DO229119	FI801876	e022436f-8554-5ede-a7f2-eea5269f7964	EGAR00001503863	c7a5b6434aae06a4a423c9ef02a31e49.ls1592_D2BLTACXX_8_16nf.ua.bam	NONE								
PRAD-FR	DO229070	FI801886	9061c8a8-1077-54dd-a2e9-3759f077d6a6	EGAR00001503026	704b5b70dfd5bf5981370cb96ac0cca9.ls789_D24KKACXX_6_21.ua.bam	NONE								
PRAD-FR	DO229066	FI801816	8198ff6a-6de2-5351-9d0c-dbaffd3925fa	EGAR00001502831	2cf55cf78c38dcb46e5a92b3986fb5f8.ls751_D1YKDACXX_7_12nf.ua.bam	NONE								
PRAD-FR	DO229114	FI801812	65a0d180-45c9-5e58-93bf-eb899f13c265	EGAR00001503746	da388eae5de5f667ec126724e6cbe1aa.ls1735_C2NCBACXX_7_1nf.ua.bam	NONE								
PRAD-FR	DO229083	FI801839	1ee3da5d-5f4c-5175-88de-ad5933c61b58	EGAR00001503604	132ec0184a0a19099c2ee8b7173eb771.ls1545_D2BLTACXX_6_9nf.ua.bam	NONE								
PRAD-FR	DO229077	FI801787	c52de84e-79d6-5c4d-afbc-8ed306234163	EGAR00001503435	05bfb85722ab419370f8de7669fa04a3.ls1600_C2LR4ACXX_4_5nf.ua.bam	NONE								
PRAD-FR	DO229081	FI801791	adbe4456-f870-503a-a055-3e88468ccd81	EGAR00001503548	e97b8f39f214f19ba5e3e000f4ae2fe8.ls446_C1PA7ACXX_2_12nf.ua.bam	NONE								
PRAD-FR	DO229119	FI801705	cc26c575-af98-52b2-b399-580d1ade06b6	EGAR00001503862	1b00ffd547206fe6a2c9407612f35428.ls1586_C2M0CACXX_6_16nf.ua.bam	NONE								
PRAD-FR	DO229071	FI801719	c8759d76-d7d5-5118-8013-a52b2f96d0da	EGAR00001503098	ce925294911d3d156971bb44da5f5189.ls105_D112KACXX_7_22.ua.bam	NONE								
PRAD-FR	DO229079	FI801696	9592a2f4-d282-5ab7-8a39-26b9cd191689	EGAR00001503496	d1f4a7fe9de6af5c24452533b97fcf98.ls1612_C2NCBACXX_3_16nf.ua.bam	NONE								
PRAD-FR	DO229064	FI803024	57b84644-a927-5310-99c1-7e6835171e58	EGAR00001502680	29aabe71923f1f2be6571ac68d2a1995.ls2638_C4E15ACXX_8_8nf.ua.bam	NONE								
PRAD-FR	DO229066	FI803030	edcaa4a0-4ff4-5302-bd2f-e53262e8c5c1	EGAR00001502871	0454603dc1f47ec79493ff938cd5c284.ls658_C22YTACXX_3_12nf.ua.bam	NONE								
PRAD-FR	DO229072	FI803034	5ea09570-4322-5c19-9ff8-6c92ceafee03	EGAR00001503177	fee9df431c5ff7dfffbb9cd3709eafd6.ls2691_C4U02ACXX_3_9nf.ua.bam	NONE								
PRAD-FR	DO229082	FI802874	d18af51a-02c7-55fb-bd30-1db32d913718	EGAR00001503573	768ad753433a44a034aadd84ecbf861d.ls1717_C2LR4ACXX_5_7nf.ua.bam	NONE								
PRAD-FR	DO229077	FI802845	ad8d03c2-c9e1-5593-a282-a0dab5bd9f67	EGAR00001503444	5794d4bf980fe84013653c9f3f456d99.ls1641_C2R3RACXX_5_27nf.ua.bam	NONE								
PRAD-FR	DO229074	FI802853	62216cce-b780-52bb-b5c0-6fa9b57d8ee6	EGAR00001503305	654f5d1b1db86c02bb0a2b12513299fd.ls381_D1ECEACXX_7_5nf.ua.bam	NONE								
